lat,lon,value
35.9940329,-78.898619,1
42.8864468,-78.8783689,1
35.823483,-78.8255621,1
42.9790067,-78.792272,1
35.79154,-78.7811169,1
35.7795897,-78.6381787,1
38.0293059,-78.4766781,1
37.3020965,-78.3919401,1
35.7212689,-77.9155395,1
40.7933949,-77.8600012,1
39.6417629,-77.7199932,1
43.16103,-77.6109219,1
43.0906186,-77.5149969,1
37.665978,-77.5063739,1
43.1086741,-77.4874959,1
39.0437567,-77.4874416,1
37.5407246,-77.4360481,1
39.0066993,-77.4291298,1
39.4142688,-77.4105409,1
38.9695545,-77.3860976,1
35.612661,-77.3663538,1
37.5059332,-77.3324425,1
38.8799697,-77.1067698,1
42.1620186,-77.0941366,1
38.8048355,-77.0469214,1
38.9071923,-77.0368707,1
38.9906657,-77.026088,1
40.2142565,-77.0085876,1
39.0348317,-76.9074739,1
40.2731911,-76.8867008,1
39.2037144,-76.8610462,1
39.4195499,-76.7802528,1
37.2707022,-76.7074571,1
39.4900013,-76.6585074,1
40.2859239,-76.6502468,1
39.4812172,-76.6438598,1
40.96342,-76.6127329,1
39.2903848,-76.6121893,1
36.8507689,-76.2858726,1
43.0481221,-76.1474244,1
40.1017643,-76.085227,1
36.8529263,-75.977985,1
40.329537,-75.9652117,1
42.1156308,-75.9588092,1
41.2459149,-75.8813075,1
39.6837226,-75.7496572,1
41.353413,-75.7382478,1
41.4886892,-75.7085248,1
41.408969,-75.6624122,1
40.0325817,-75.6274583,1
39.9606643,-75.6054882,1
38.3606736,-75.5993692,1
39.7390721,-75.5397878,1
40.6084305,-75.4901833,1
40.5294058,-75.3936935,1
40.1012856,-75.3835525,1
40.6259316,-75.3704579,1
40.2090521,-75.2964708,1
43.073403,-75.2876661,1
40.2414952,-75.2837862,1
40.2109404,-75.2782317,1
40.1023319,-75.2743467,1
40.1523309,-75.266289,1
39.9525839,-75.1652215,1
39.934002,-74.8909988,1
40.309579,-74.8770282,1
40.6155663,-74.7702576,1
41.1464852,-74.7523874,1
40.5868114,-74.6985891,1
40.2115109,-74.6796651,1
40.3572976,-74.6672226,1
40.3173301,-74.6198791,1
40.5939636,-74.6049061,1
40.8478065,-74.5747248,1
40.7066174,-74.5493284,1
40.372607,-74.5101536,1
40.497604,-74.4884868,1
40.7967667,-74.4815438,1
40.554887,-74.4642861,1
40.8652865,-74.4173877,1
40.5187154,-74.4120953,1
40.5753817,-74.3223703,1
40.735657,-74.1723667,1
40.8120171,-74.1243063,1
40.7281575,-74.0776417,1
40.7895453,-74.0565298,1
40.7663711,-74.0253715,1
40.8932469,-74.0116536,1
40.7127837,-74.0059413,1
42.8142432,-73.9395687,1
41.7003713,-73.9209701,1
41.0339862,-73.7629097,1
42.6525793,-73.7562317,1
42.6920233,-73.7245639,1
41.1264849,-73.7140195,1
40.9806535,-73.6837399,1
41.0534302,-73.5387341,1
41.394817,-73.4540111,1
44.6994873,-73.4529124,1
40.7934322,-73.4151214,1
42.4500845,-73.2453824,1
40.8256536,-73.2026138,1
41.3164856,-73.0931641,1
41.278637,-73.0265277,1
41.8540094,-72.827915,1
41.7360305,-72.795027,1
41.7637111,-72.6850932,1
41.6572525,-72.6655757,1
41.5623209,-72.6506488,1
41.8525984,-72.6437022,1
42.1014831,-72.589811,1
44.2600593,-72.5753869,1
41.8489872,-72.5717551,1
41.7759301,-72.5215009,1
42.933692,-72.2781409,1
43.6422934,-72.2517569,1
41.3497456,-72.0790717,1
42.050091,-71.8800628,1
42.2625932,-71.8022934,1
42.3459271,-71.5522874,1
43.2081366,-71.5375718,1
42.0028761,-71.5147839,1
42.9463291,-71.5132008,1
42.7653662,-71.467566,1
42.9956397,-71.4547891,1
42.2000966,-71.4245049,1
42.279286,-71.4161565,1
41.8239891,-71.4128343,1
42.5998139,-71.3672838,1
42.3764852,-71.2356113,1
42.6106478,-71.2342248,1
42.4430372,-71.2289641,1
42.6987024,-71.1350575,1
42.3736158,-71.1097335,1
42.3016305,-71.067605,1
42.3600825,-71.0588801,1
42.40843,-71.0536625,1
43.1978624,-70.8736698,1
43.0717552,-70.7625532,1
43.5901974,-70.3344921,1
43.661471,-70.2553259,1
18.4655394,-66.1057355,1
