lat,lon,value
40.6951408,-74.4012651,1
40.2677539,-74.5402506,1
42.5481714,-71.1724467,1
42.7678376,-78.6133589,1
41.6392024,-87.4547635,1
40.666149,-89.5800978,1
26.1669711,-80.256595,1
34.0234337,-84.6154897,1
40.2695538,-74.5232089,1
28.0394654,-81.9498042,1
40.0756627,-75.4590816,1
38.9071923,-77.0368707,1
41.1448219,-102.9774497,1
40.7607793,-111.8910474,1
38.5815719,-121.4943996,1
41.7014912,-71.1550451,1
36.6987493,-78.9013987,1
35.0456297,-85.3096801,1
34.6059253,-86.9833417,1
41.7003713,-73.9209701,1
38.232417,-122.6366524,1
41.9110123,-71.4418101,1
27.3364347,-82.5306527,1
39.8403147,-88.9548001,1
30.0799405,-95.4171601,1
41.5067003,-90.5151342,1
42.5144566,-83.0146526,1
41.7620842,-72.7420151,1
41.7637111,-72.6850932,1
42.1675254,-87.897014,1
40.1856597,-75.451571,1
40.3768954,-111.7957645,1
34.1008426,-117.7678355,1
42.391736,-71.566139,1
42.2959267,-71.7128471,1
42.7653662,-71.467566,1
40.735657,-74.1723667,1
39.0558235,-95.6890185,1
40.1416782,-75.1926937,1
33.9815369,-81.2362107,1
42.1306563,-70.9161551,1
42.6987024,-71.1350575,1
39.0997265,-94.5785667,1
13.5073882,144.8153819,1
42.6980749,-87.8945229,1
42.1292241,-80.085059,1
39.6620397,-75.5668166,1
33.7458511,-117.826166,1
42.3195556,-71.6411997,1
42.6334247,-71.3161718,1
41.0467635,-74.0229173,1
40.103874,-105.1708193,1
29.9510658,-90.0715323,1
41.8089191,-88.0111746,1
43.106456,-76.2177046,1
33.4936391,-117.1483648,1
13.4371922,144.8050754,1
38.7131073,-90.4298401,1
42.3709299,-71.1828321,1
37.4137536,-79.1422464,1
39.3600586,-84.309939,1
39.2903848,-76.6121893,1
40.826489,-74.1068091,1
38.9536174,-94.7335709,1
42.0883603,-87.9806265,1
33.5967815,-83.8601827,1
40.875891,-81.4023356,1
41.0400135,-73.7144477,1
41.0589855,-74.0218063,1
40.0994425,-74.9325683,1
44.9211836,-93.4687489,1
32.9545687,-97.0150078,1
37.4529598,-122.1817252,1
33.1506744,-96.8236116,1
40.75839,-82.5154471,1
40.8171184,-89.5679474,1
36.3302284,-119.2920585,1
33.2148412,-97.1330683,1
42.1900249,-87.9084039,1
38.9784453,-76.4921829,1
44.7973962,-93.5272861,1
41.6709834,-93.7130493,1
30.2841224,-81.3961338,1
35.3732921,-119.0187125,1
33.7700504,-118.1937395,1
41.9778795,-91.6656232,1
43.216505,-123.3417381,1
46.8083268,-100.7837392,1
37.4040942,-120.8504738,1
39.0228485,-94.7151865,1
26.0764783,-80.2521157,1
32.2217429,-110.926479,1
41.4730948,-87.0611412,1
33.9166805,-117.9000604,1
34.7303688,-86.5861037,1
29.6160671,-95.5577221,1
38.7521235,-121.2880059,1
41.3897764,-81.4412259,1
44.97413,-93.5066217,1
41.4323067,-81.5102655,1
39.8366528,-105.0372046,1
36.0331164,-86.7827772,1
39.4142688,-77.4105409,1
41.878711,-71.3825558,1
25.72149,-80.2683838,1
40.8853773,-73.9523597,1
40.0792766,-75.3015714,1
26.7153424,-80.0533746,1
30.7235263,-95.5507771,1
40.8042649,-73.1690019,1
42.4500845,-73.2453824,1
47.5650067,-122.6269768,1
42.6106478,-71.2342248,1
40.1672068,-105.1019275,1
42.2695216,-71.6161294,1
39.6837226,-75.7496572,1
41.4483869,-81.51901,1
43.5445959,-96.7311034,1
41.5519954,-81.4784522,1
39.2051077,-76.6527456,1
41.0375968,-74.0406956,1
40.0362184,-75.5138118,1
39.0839973,-77.1527578,1
40.6993303,-99.0816784,1
40.7267682,-73.6342954,1
26.8797819,-80.0533743,1
40.669264,-74.6804,1
39.1434406,-77.2013705,1
47.3223221,-122.3126222,1
47.329264,-122.5801293,1
40.9263957,-98.3420118,1
47.1717649,-122.518458,1
41.5772115,-93.711332,1
40.9700171,-73.7176337,1
44.9597376,-93.3702186,1
41.0748188,-73.7751326,1
42.1584324,-71.1447732,1
41.2381,-85.8530469,1
46.8769487,-96.8999057,1
40.2414952,-75.2837862,1
40.9039878,-74.118476,1
40.2842164,-84.1554987,1
42.40843,-71.0536625,1
39.2320029,-84.3782734,1
42.5047161,-71.1956205,1
44.8619645,-93.5323103,1
40.7066174,-74.5493284,1
34.0625106,-118.1228476,1
29.6196787,-95.6349463,1
42.7284117,-73.6917851,1
40.9167654,-74.171811,1
48.1469683,-103.6179745,1
33.5016932,-117.6625509,1
38.8942786,-77.4310992,1
40.8598219,-74.0593075,1
34.0028786,-84.1446376,1
40.2962222,-74.0509725,1
33.7414064,-118.1047866,1
35.4993031,-80.8486846,1
28.810823,-81.8778582,1
30.1668828,-96.3977442,1
42.09975,-87.7808967,1
33.952602,-84.5499327,1
35.2327544,-106.6630437,1
39.978371,-86.1180435,1
41.0339862,-73.7629097,1
33.7877944,-117.8531119,1
43.0494572,-88.0075875,1
35.2626635,-77.5816353,1
41.6611277,-91.5301683,1
37.6871761,-97.330053,1
41.308274,-72.9278835,1
27.7518284,-82.6267345,1
34.0514898,-84.0712997,1
44.8896866,-93.3499489,1
42.8694731,-85.6447492,1
40.0583238,-74.4056612,1
36.2553543,-94.1307587,1
42.0333623,-87.8833991,1
40.8256536,-73.2026138,1
39.9950519,-82.8108366,1
40.789142,-73.134961,1
39.0661472,-84.7031888,1
41.801141,-88.0747875,1
42.4644795,-83.3763218,1
40.7830603,-73.9712488,1
27.9658533,-82.8001026,1
32.735687,-97.1080656,1
34.1397694,-118.3505779,1
29.7857853,-95.8243956,1
