lat,lon,value
33.1580933,-117.3505939,1
39.9688817,-74.948886,1
41.9220496,-71.5495101,1
40.1261743,-82.9290696,1
30.1658207,-95.4612625,1
39.9625984,-76.727745,1
27.8661364,-82.3264809,1
42.1014831,-72.589811,1
38.5815719,-121.4943996,1
42.1675254,-87.897014,1
33.5206608,-86.80249,1
39.9606643,-75.6054882,1
33.1506744,-96.8236116,1
26.8797819,-80.0533743,1
37.3229978,-122.0321823,1
32.991235,-97.1950138,1
26.1275862,-80.2331036,1
38.7714396,-90.3709489,1
40.735657,-74.1723667,1
37.6624312,-121.8746789,1
42.3222599,-83.1763145,1
32.4284761,-90.1323087,1
37.3541079,-121.9552356,1
43.16103,-77.6109219,1
39.6837226,-75.7496572,1
39.9016273,-75.5103484,1
40.6975898,-74.2631635,1
42.245869,-84.4013462,1
32.8406946,-83.6324022,1
35.0853336,-106.6055534,1
42.0653812,-71.2478251,1
39.536482,-104.8970678,1
39.6172101,-104.9508141,1
41.8089191,-88.0111746,1
40.669264,-74.6804,1
42.4184296,-71.1061639,1
40.1856597,-75.451571,1
39.0558235,-95.6890185,1
38.6779591,-121.1760583,1
41.6611277,-91.5301683,1
34.1808392,-118.3089661,1
42.2917069,-85.5872286,1
41.4570108,-72.8230736,1
32.9265137,-96.8961151,1
40.121497,-75.3399048,1
40.1523309,-75.266289,1
42.6583356,-71.1367953,1
40.0064958,-75.7032742,1
38.6857367,-121.082167,1
40.4211798,-79.7881024,1
29.6196787,-95.6349463,1
37.5482697,-121.9885719,1
41.0400135,-73.7144477,1
38.9071923,-77.0368707,1
40.6128161,-89.4592609,1
35.1168131,-80.7236804,1
36.1699412,-115.1398296,1
41.5772115,-93.711332,1
37.9100783,-122.0651819,1
44.840798,-93.2982799,1
33.9412127,-84.2135309,1
42.4989936,-83.3677168,1
40.5939636,-74.6049061,1
35.9250637,-86.8688899,1
26.1420358,-81.7948103,1
42.0028761,-71.5147839,1
44.9537029,-93.0899578,1
37.2709704,-79.9414266,1
41.4483869,-81.51901,1
40.6916132,-112.0010501,1
42.8678693,-71.4948322,1
39.6620397,-75.5668166,1
40.8153762,-73.0451085,1
39.5296329,-119.8138027,1
33.4255104,-111.9400054,1
34.1533395,-118.7616764,1
42.5584218,-71.2689461,1
35.8991678,-78.8636402,1
41.5381535,-72.8070435,1
38.2097967,-84.5588311,1
39.4142688,-77.4105409,1
38.2526647,-85.7584557,1
38.8942786,-77.4310992,1
42.960727,-85.4954803,1
39.0437567,-77.4874416,1
42.279286,-71.4161565,1
27.4989278,-82.5748194,1
38.9695545,-77.3860976,1
40.554887,-74.4642861,1
36.162839,-85.5016423,1
34.285558,-118.8820414,1
33.046233,-96.994174,1
38.9822282,-94.6707917,1
42.2695216,-71.6161294,1
40.8898212,-74.1948674,1
42.0494674,-92.9080375,1
37.665978,-77.5063739,1
18.4655394,-66.1057355,1
43.5445959,-96.7311034,1
35.823483,-78.8255621,1
35.6512655,-78.8336218,1
41.8525984,-72.6437022,1
39.5480789,-104.9739333,1
41.6005448,-93.6091064,1
39.934002,-74.8909988,1
47.76095,-122.2055883,1
41.0467635,-74.0229173,1
34.165357,-118.6089752,1
40.6984348,-74.4015405,1
40.0325817,-75.6274583,1
40.8324211,-115.7631232,1
32.715738,-117.1610838,1
33.8316745,-118.281693,1
33.6356618,-96.6088805,1
38.8809451,-77.3008172,1
35.5848596,-80.8100724,1
39.3600586,-84.309939,1
34.0805651,-118.072846,1
38.9338676,-77.1772604,1
42.1711365,-87.8445119,1
41.9778795,-91.6656232,1
42.0697509,-87.7878408,1
40.0149856,-105.2705456,1
44.8041322,-93.1668858,1
41.8498339,-87.8806738,1
42.531184,-75.5235149,1
39.2903848,-76.6121893,1
34.2381251,-118.530123,1
26.9342246,-80.0942087,1
38.7131073,-90.4298401,1
39.5807452,-104.8771726,1
33.6411316,-117.9186689,1
43.5901974,-70.3344921,1
47.4739884,-122.2609558,1
33.1031744,-96.6705503,1
43.6414716,-70.2408811,1
38.9558546,-77.4478193,1
41.9721816,-71.4061876,1
41.3164856,-73.0931641,1
43.3197265,-87.9534226,1
40.787878,-74.3882072,1
25.8195424,-80.3553302,1
30.4582829,-91.1403196,1
34.456151,-118.5713823,1
41.1264849,-73.7140195,1
42.6875323,-83.2341028,1
47.9789848,-122.2020794,1
40.8171184,-89.5679474,1
36.1539816,-95.992775,1
44.9597376,-93.3702186,1
41.1414717,-73.3579049,1
35.4675602,-97.5164276,1
40.1742757,-75.1068388,1
42.466763,-70.9494938,1
42.0938577,-86.4895463,1
41.4730948,-87.0611412,1
34.0028786,-84.1446376,1
34.0234337,-84.6154897,1
41.3645382,-74.1059775,1
47.3073228,-122.2284532,1
41.49932,-81.6943605,1
26.1224386,-80.1373174,1
26.3683064,-80.1289321,1
37.7249296,-122.1560768,1
26.1669711,-80.256595,1
39.0839973,-77.1527578,1
34.7303688,-86.5861037,1
41.7001009,-71.4161671,1
38.6631083,-90.5770675,1
41.6266555,-93.7121656,1
42.7875235,-86.1089301,1
37.9779776,-122.0310733,1
34.9495672,-81.9320482,1
40.7920441,-73.5398476,1
45.0105194,-93.4555093,1
42.1662831,-87.9631308,1
25.9860762,-80.3035602,1
43.0494572,-88.0075875,1
39.0836712,-84.5085536,1
39.1637984,-119.7674034,1
32.9342919,-97.0780654,1
26.640628,-81.8723084,1
42.3764852,-71.2356113,1
41.8994744,-87.9403418,1
61.2180556,-149.9002778,1
37.3860517,-122.0838511,1
38.8106075,-90.6998477,1
41.8500302,-87.9645077,1
39.9547861,-82.8121191,1
38.9586307,-77.3570028,1
39.2320029,-84.3782734,1
41.0339862,-73.7629097,1
41.9575285,-88.0809036,1
39.4900013,-76.6585074,1
40.8409329,-74.3018154,1
41.9867507,-87.8721602,1
42.6525793,-73.7562317,1
42.331427,-83.0457538,1
41.9110123,-71.4418101,1
33.1972465,-96.6397822,1
40.043912,-75.3754599,1
40.3968012,-74.0915982,1
34.2694474,-118.781482,1
33.7414064,-118.1047866,1
38.0293059,-78.4766781,1
37.6304904,-122.4110835,1
42.5629668,-114.4608711,1
40.5169767,-80.2213477,1
40.7967667,-74.4815438,1
40.8254055,-74.4022355,1
41.117744,-73.4081575,1
44.9238552,-92.9593797,1
42.9790067,-78.792272,1
34.1425078,-118.255075,1
32.735687,-97.1080656,1
35.2626635,-77.5816353,1
30.0575359,-95.1902986,1
41.7489203,-87.9183919,1
29.7760599,-95.1146533,1
42.2575385,-83.2110375,1
42.5144566,-83.0146526,1
29.7857853,-95.8243956,1
36.0156178,-86.5819394,1
38.9989499,-84.6266111,1
38.8338816,-104.8213634,1
42.5481714,-71.1724467,1
34.1466467,-118.8073729,1
39.7589478,-84.1916069,1
42.8864468,-78.8783689,1
41.0167639,-74.2057011,1
42.2528772,-71.0022705,1
42.2139873,-71.2244987,1
40.1784422,-75.1285061,1
39.8532057,-82.888276,1
37.0870821,-76.4730122,1
34.2163937,-119.0376023,1
38.9906657,-77.026088,1
33.5386523,-112.1859866,1
45.0502435,-93.1566112,1
39.7817213,-89.6501481,1
36.0998596,-80.244216,1
40.0131418,-75.2304038,1
40.7066174,-74.5493284,1
41.6861794,-72.5450779,1
26.1003654,-80.3997748,1
36.8529263,-75.977985,1
35.0526641,-78.8783585,1
34.0194543,-118.4911912,1
42.7653662,-71.467566,1
40.8042649,-73.1690019,1
45.0860765,-93.2632821,1
33.7091847,-117.9536697,1
42.36837,-83.3527097,1
34.1063989,-117.5931084,1
45.0791325,-93.1471667,1
35.2225668,-97.4394777,1
40.2986724,-83.067965,1
41.817807,-88.1734021,1
42.9633599,-85.6680863,1
34.0514898,-84.0712997,1
40.7795455,-74.0237512,1
41.7634219,-72.6128339,1
46.8771863,-96.7898034,1
33.4151843,-111.8314724,1
40.3016375,-74.7361013,1
41.8137116,-71.3700545,1
26.2378597,-80.1247667,1
42.2808256,-83.7430378,1
35.6709727,-80.4742261,1
35.2827524,-120.6596156,1
39.8403147,-88.9548001,1
36.0956918,-79.4377991,1
35.9798734,-78.5097228,1
37.831316,-122.2852473,1
40.5246711,-111.8638226,1
33.1742847,-87.2336092,1
40.1164204,-88.2433829,1
41.0748188,-73.7751326,1
36.910231,-121.7568946,1
42.8142432,-73.9395687,1
43.2122851,-77.4299939,1
40.486427,-86.1336033,1
39.7392358,-104.990251,1
42.2079017,-71.0040013,1
42.9463291,-71.5132008,1
42.325578,-87.8411818,1
42.1539141,-88.1361888,1
42.6987024,-71.1350575,1
41.8239891,-71.4128343,1
30.0799405,-95.4171601,1
40.2398118,-76.9199742,1
42.0027181,-72.5441445,1
40.666149,-89.5800978,1
42.3479782,-71.2471097,1
42.2333571,-87.9259058,1
35.262082,-81.1873005,1
40.6584212,-74.2995928,1
34.0852868,-117.9608978,1
32.7459645,-96.9977846,1
35.2327544,-106.6630437,1
45.0941315,-93.3563405,1
40.5187154,-74.4120953,1
43.135288,-87.9356423,1
40.6532076,-80.0794925,1
33.9166805,-117.9000604,1
38.8048355,-77.0469214,1
33.9562149,-83.9879625,1
40.6155663,-74.7702576,1
34.1973122,-118.6439809,1
41.6661573,-81.339552,1
33.8545479,-84.2171424,1
25.72149,-80.2683838,1
44.3106241,-69.7794897,1
44.1858193,-88.462609,1
38.4087993,-121.3716178,1
38.984652,-77.0947092,1
34.1477849,-118.1445155,1
41.6062042,-73.1183397,1
34.0211224,-118.3964665,1
35.0456297,-85.3096801,1
42.4644795,-83.3763218,1
42.1608585,-88.0814651,1
41.4833962,-71.5532291,1
32.2987573,-90.1848103,1
42.9106219,-76.7966215,1
40.96342,-76.6127329,1
35.042036,-89.6645266,1
40.497604,-74.4884868,1
33.4053867,-86.8113781,1
40.9012101,-74.5143232,1
44.8619645,-93.5323103,1
42.933692,-72.2781409,1
41.7469749,-88.0503406,1
40.3382543,-74.585292,1
42.3636331,-87.8447938,1
41.2397772,-81.6381785,1
36.2742207,-87.0641699,1
37.0510595,-122.0146841,1
40.0811745,-82.8087864,1
41.308274,-72.9278835,1
40.2010241,-77.2002745,1
40.8674879,-74.3440842,1
40.6951408,-74.4012651,1
36.548434,-82.5618186,1
33.0801429,-83.2320991,1
30.0971621,-95.6160549,1
38.1040864,-122.2566367,1
43.6187102,-116.2146068,1
40.7598227,-74.417097,1
39.3321262,-84.4172666,1
40.5123258,-74.8593318,1
44.7973962,-93.5272861,1
30.0035365,-91.8187285,1
40.7439905,-74.0323626,1
33.846404,-118.0467306,1
47.2528768,-122.4442906,1
40.0415996,-75.3698895,1
32.0835407,-81.0998342,1
37.8043637,-122.2711137,1
41.394817,-73.4540111,1
39.977763,-105.1319296,1
33.6220542,-84.3690918,1
40.8428759,-73.2928943,1
32.7764749,-79.9310512,1
38.5950532,-90.5462339,1
37.8715926,-122.272747,1
42.9169462,-89.2178937,1
41.5628294,-83.6538244,1
40.0994425,-74.9325683,1
27.197548,-80.2528257,1
45.0060767,-93.1566107,1
46.2856907,-119.2844621,1
33.7455731,-117.8678338,1
37.0057816,-121.5682751,1
37.5071591,-122.2605222,1
42.1667072,-83.7816075,1
41.4644979,-81.5087322,1
42.0039178,-87.9703461,1
40.7989473,-81.378447,1
40.2364486,-83.3671432,1
38.9187222,-77.2310925,1
44.9260794,-93.4044187,1
40.1023319,-75.2743467,1
43.0653446,-76.0785332,1
40.789142,-73.134961,1
42.5750009,-70.932122,1
32.8234621,-97.1705678,1
39.0066993,-77.4291298,1
42.6920233,-73.7245639,1
42.0883603,-87.9806265,1
34.095287,-118.1270146,1
42.2814269,-83.3863214,1
64.8377778,-147.7163889,1
38.9012225,-77.2652604,1
42.6334247,-71.3161718,1
29.9510658,-90.0715323,1
35.9606384,-83.9207392,1
38.7699175,-90.4667501,1
33.6469661,-117.689218,1
40.8928771,-73.9726381,1
28.5999998,-81.3392352,1
41.3909139,-72.8595447,1
44.9917149,-93.3600034,1
42.3463503,-71.1626756,1
42.0986867,-75.9179738,1
41.826488,-72.7300945,1
42.3459271,-71.5522874,1
40.8256536,-73.2026138,1
33.952602,-84.5499327,1
42.4603719,-71.3489484,1
46.7866719,-92.1004852,1
41.5623209,-72.6506488,1
37.7652065,-122.2416355,1
40.7830603,-73.9712488,1
34.1805403,-118.9070887,1
40.3892726,-74.7618284,1
41.0762077,-73.8587461,1
40.0583238,-74.4056612,1
40.0931191,-83.017962,1
37.5059332,-77.3324425,1
42.9956397,-71.4547891,1
40.572603,-74.4926541,1
41.6524911,-70.2881124,1
41.3556539,-72.0995209,1
42.2411344,-88.3161965,1
42.2711311,-89.0939952,1
39.9259463,-75.1196199,1
36.9685219,-86.4808043,1
39.2037144,-76.8610462,1
34.0686208,-117.9389526,1
34.7464809,-92.2895948,1
36.3125963,-95.61609,1
42.0324025,-87.7416246,1
42.4894801,-83.1446485,1
42.5792583,-71.4378411,1
33.6534427,-84.4493725,1
33.8352932,-117.9145036,1
43.0481221,-76.1474244,1
