lat,lon,value
40.4862157,-74.4518188,1
35.79154,-78.7811169,1
42.325578,-87.8411818,1
41.0886216,-74.1435843,1
38.8906038,-90.1842764,1
46.8769487,-96.8999057,1
40.336419,-74.4330474,1
37.6871761,-97.330053,1
42.3265152,-122.8755949,1
37.5061069,-77.6490005,1
41.931696,-87.9889556,1
41.0573188,-74.1409771,1
40.1164204,-88.2433829,1
35.6512655,-78.8336218,1
34.0028786,-84.1446376,1
35.042036,-89.6645266,1
37.6304904,-122.4110835,1
41.9867507,-87.8721602,1
33.8169599,-118.0372852,1
39.977763,-105.1319296,1
39.8519447,-74.961517,1
40.1784422,-75.1285061,1
43.6121087,-116.3915131,1
42.732535,-84.5555347,1
42.304505,-87.8960712,1
30.4582829,-91.1403196,1
46.8771863,-96.7898034,1
40.9445428,-74.0754189,1
42.0334565,-71.2190578,1
34.1466467,-118.8073729,1
33.8316745,-118.281693,1
40.8064187,-73.1241488,1
34.1397694,-118.3505779,1
39.4370508,-76.6196915,1
33.4053867,-86.8113781,1
41.9110123,-71.4418101,1
42.722257,-84.4274744,1
40.4201165,-74.7146817,1
35.0853336,-106.6055534,1
35.9131996,-79.0558445,1
40.1023319,-75.2743467,1
37.9715592,-87.5710898,1
26.3184123,-80.0997657,1
42.4184296,-71.1061639,1
42.1675254,-87.897014,1
43.6187102,-116.2146068,1
43.0203347,-78.880315,1
41.8540094,-72.827915,1
39.7047095,-105.0813734,1
41.453089,-90.5720803,1
39.6477653,-104.9877597,1
34.7464809,-92.2895948,1
44.8041322,-93.1668858,1
42.1584324,-71.1447732,1
40.7830603,-73.9712488,1
34.2381251,-118.530123,1
40.8042649,-73.1690019,1
42.6334247,-71.3161718,1
38.9592201,-85.8902547,1
40.666149,-89.5800978,1
42.8694731,-85.6447492,1
43.0481221,-76.1474244,1
42.7678376,-78.6133589,1
41.7958639,-87.9756175,1
35.612661,-77.3663538,1
42.9133602,-85.7053085,1
42.1306563,-70.9161551,1
42.353355,-88.0934145,1
40.8206555,-74.2937594,1
41.085652,-73.8584684,1
40.7016937,-74.3222146,1
41.3909139,-72.8595447,1
41.5278742,-73.1276107,1
35.732652,-78.8502856,1
33.7877944,-117.8531119,1
41.5067003,-90.5151342,1
32.5093109,-92.1193012,1
42.8864468,-78.8783689,1
40.0192307,-82.8793446,1
33.846404,-118.0467306,1
37.424106,-122.1660756,1
40.3892726,-74.7618284,1
34.1805403,-118.9070887,1
41.8535518,-71.4676639,1
41.7489203,-87.9183919,1
42.4989936,-83.3677168,1
42.1969689,-88.0934108,1
38.7699175,-90.4667501,1
42.2830786,-87.9531303,1
40.6584212,-74.2995928,1
42.2695216,-71.6161294,1
35.0077519,-97.092877,1
37.9100783,-122.0651819,1
44.9597376,-93.3702186,1
