lat,lon,value
29.7030024,-98.1244531,1
41.7958639,-87.9756175,1
46.8083268,-100.7837392,1
39.6172101,-104.9508141,1
42.3200189,-89.0581621,1
40.1023319,-75.2743467,1
47.6587802,-117.4260466,1
42.5455027,-71.6139348,1
41.7637111,-72.6850932,1
41.8089191,-88.0111746,1
38.984652,-77.0947092,1
34.456151,-118.5713823,1
42.6334247,-71.3161718,1
42.1428521,-77.0546903,1
40.7267682,-73.6342954,1
39.7589478,-84.1916069,1
42.0333623,-87.8833991,1
33.1580933,-117.3505939,1
40.0378755,-76.3055144,1
40.744679,-73.9485424,1
35.0077519,-97.092877,1
38.7521235,-121.2880059,1
